No,Product Name,Price,Currency,SKU,Brand,Description,URL,Image
51,"سوبر فوسفات",150.00,SAR,"1200100026","","سماد سوبر فوسفات, نوع من الأسمدة المستخدمة في الزراعة لتحسين نمو النباتات وزيادة إنتاجيتها. وهو عنصر غذائي أساسي يعزز تكوين الجذور والأزهار | أسمدة مركبة، شركة تاج الزراعية","https://tajagri.sa/products/سوبر-فوسفات","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8194577a-1c3d-4f92-9b1e-0e12361560cd-thumbnail-1000x1000-70.jpg"
52,"امينو حديد 1 لتر",25.00,SAR,"1200100020","","امينو حديد،عبوات ١ لتر، مركب لتوفير عنصر الحديد وتعويض نقصه في النبات، محمل على احماض امينية | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/امينو-حديد","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5d79b2d2-3589-42fd-8146-14a3efc791d4-thumbnail-1000x1000.png"
53,"سماد تاج فيرت اكستريم 1 لتر",35.65,SAR,"1100007","","سماد تاج فيرت اكستريم، سماد لتكبير الثمار وسيلة فعالة لتعزيز نمو الثمار وزيادة حجمها وجودتها، ويمكنك الحصول عليه الآن من متجرنا تاج الزراعية للاستمتاع بجميع مميزاته المختلفة وتكبير حجم مزروعاتك، لا تف","https://tajagri.sa/products/سماد-تاج-فيرت-اكستريم","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/16f0c103-34c0-465b-bba4-ce824fa6bf96-thumbnail-1000x1000-70.webp"
54,"حامض فسفوريك اردني 20 لتر",130.00,SAR,"1100014","","سماد زراعي حامض الفوسفوريك ٨٥ ٪ وزن لكل حجم من شركة تاج الزراعية، يقلل تراكم الأملاح في منطقة انتشار الجذور | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/حامض-فسفوريك","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f63ae13e-b04a-44c0-b300-3cfb0f2a406f-thumbnail-1000x1000-70.jpg"
55,"مضخة اكسجين 15 وات",45.00,SAR,"4200046","","مضخة اكسجين 15 وات من شركة تاج الزراعية، تستخدم في الحدائق والأحواض والمزارع المائية لضخ الهواء إلى الماء، تصفح الآن | أجهزة ومضخات، شركة تاج الزراعية","https://tajagri.sa/products/مضخة-اكسجين-15-وات","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/b2292057-1a5b-4f80-9145-7510f2f754b7-thumbnail-1000x1000.png"
56,"مبيد جلايستوب 1لتر",28.00,SAR,"3100016","","مبيد جلايستوب من تاج للزراعة، المبيد الفعال والمبتكر الذي يساعد في مكافحة الآفات والحشرات بكفاءة عالية، استفد من تركيبة قوية | مبيدات أعشاب، شركة تاج الزراعية","https://tajagri.sa/products/مبيد-جلايستوب","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/82f60c54-5629-4004-bf85-db13f331c55e-thumbnail-1000x1000-70.jpg"
57,"نظام زراعي",750.00,SAR,"4200058","","تنظيم وترتيب العمليات والأنشطة المختلفة المتعلقة بالزراعة. يهدف النظام الزراعي إلى تحسين الإنتاجية والكفاءة الزراعية | مستلزمات زراعية، شركة تاج الزراعية","https://tajagri.sa/products/نظام-زراعي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8b76362a-22e3-4f97-bb7e-a79d141445b4-thumbnail-1000x1000.png"
58,"داب محبب",180.00,SAR,"1200200008","","أنواع سماد سابك داب محبب هو منتج زراعي مصمم خصيصًا لتحسين التربة وتغذية المحاصيل. يتميز بكونه محببًا، مما يجعله سهل الاستخدام | أسمدة زراعية، شركة تاج الزراعية","https://tajagri.sa/products/داب","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c24ee8eb-7bc6-4f38-a522-cd8758202b3e-thumbnail-1000x1000.png"
59,"بذور سبانخ بلدي 1 كيلو",23.00,SAR,"5101700004","","استمتع بزراعة السبانخ البلدي في حديقتك مع بذور سبانخ بلدي حيث تتميز هذه البذور بالجودة العالية والنمو القوي والمحصول الغني | بذور ورقيات، شركة تاج الزراعية","https://tajagri.sa/products/بذور-سبانخ-بلدي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4f1ca3c9-ab20-455f-816a-abebbb5cd8d2-thumbnail-1000x1000.gif"
60,"",,SAR,"","","","https://tajagri.sa/products/بذور-الكزبرة",""
61,"المحبب الأحمر 5-18-18 وزن 25 كيلو",132.25,SAR,"1100009","","احصل الآن علي سماد محبب الأحمر من تاج والذي يساعد في النمو العام للنباتات، ويتميز بأنه بطئ الذوبان في التربة مما يساعد في تغذية النبات.","https://tajagri.sa/products/المحبب-الأحمر-5-18-18","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/bea56ae9-8e38-43a3-a832-eeb0b5762e2f-thumbnail-1000x1000-70.jpeg"
62,"المحبب الازرق 17-12-12",20.00,SAR,"1100073","","استخدم المحبب الأزرق 17-12-12 لتعزيز نمو وصحة محاصيلك، اكتشف فوائده العديدة واستفد من تركيبته المتوازنة لإنتاجية زراعية استثنائية | الأسمدة المحببة، شركة تاج الزراعية","https://tajagri.sa/products/المحبب-الازرق-17-12-12","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/e4de9b6a-3e1b-4a9c-86d2-95fba8bb436d-thumbnail-1000x1000-70.jpg"
63,"كرات  1 كيلو",34.50,SAR,"5102500001","","بذور كرات مصري عالي الجودة بنسبة إنبات 82% و نسبة نقاوة 99.7%, تغليف عالي الجودة للحفاظ على صلاحيتها, غير معدلة وراثيا أو كيميائيا","https://tajagri.sa/products/كرات","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/cabb1689-5249-43a3-8db5-f214aaf5b1fb-thumbnail-1000x1000-70.jpg"
64,"فجل ابيض 1 كيلو",23.00,SAR,"5102100001","","بذر فجل أبيض ذو نمو خضري و وتدي جيد , الأوراق ذات طعم جيد وكذلك الجذر الوتدي تؤكل طازجة بنسبة إنبات 95% ونسبة نقاوة 99.7%","https://tajagri.sa/products/فجل-ابيض","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d70bdec3-3fbf-4c34-8d69-26cbdd4268af-thumbnail-1000x1000-70.jpeg"
65,"",,SAR,"","","","https://tajagri.sa/products/سلق",""
66,"بقدونس 1 كيلو",23.00,SAR,"5100800003","","بذور بقدونس بنسبة إنبات عالية تبدأ من 70% ونسبة نقاوة 90% ودرجة حموضة من 5 إلى 7 درجة, تتمتع بقدرة عالية على تحمل مختلف الظروف الجوية, غير معدلة وراثيًا أو كيميائيًا","https://tajagri.sa/products/بقدونس","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f8866b31-eb90-485b-897b-167003f9f4ac-thumbnail-1000x1000-70.jpg"
67,"خيار بيتا الفا ايطالي",25.30,SAR,"5101300002","","تسوق تقاوي بذور خيار بيتا الفا الإيطالي عالية الجودة لإنتاج ثمار مميزة ومناسبة للزراعة المنزلية والتجارية.","https://tajagri.sa/products/خيار-أيطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/9210d55f-f9ac-4934-925c-9dfd19fb34b2-thumbnail-1000x1000-70.jpeg"
68,"لفت أيطالي",14.95,SAR,"5103000003","","بذور لفت إيطالي بجودة ممتازة وإنبات قوي لإنتاج محاصيل طازجة من متجر تاج الزراعية.","https://tajagri.sa/products/لفت-أيطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/4a0459ec-9128-4f89-a4be-8d36ad8c159d-thumbnail-1000x1000-70.jpeg"
69,"كرفس امريكي",103.50,SAR,"5102600002","","اطلب بذور كرفس امريكي عالية الجودة لإنتاج نباتات طازجة مناسبة للحدائق والزراعة المنزلية من تاج الزراعية.","https://tajagri.sa/products/كرفس-امريكي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/583bef36-f131-4a0b-a2b7-6449064b1f74-thumbnail-1000x1000-70.jpeg"
70,"حديد ارضي 6%",46.00,SAR,"1100028","","اطلب سماد حديدي أرضي عالي الجودة من تاج للزراعة، واحصل على الحل المثالي لتأمين وتحسين أرضك الزراعية بشكل متفوق ،استخدم هذا الحديد لتثبيت وتعزيز المحاصيل بسهولة وفعالية اشترِه الآن | الأسمدة الزراعية، ","https://tajagri.sa/products/حديد-ارضي-6","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/9f445022-c843-4946-a7f9-604d27f17a04-thumbnail-1000x1000-70.jpeg"
71,"هيومك اسيد سائل-19%",115.00,SAR,"1100027","","سماد اسيد سائل، ههيومك اسيد سائل-19% + فولفيك 3 % + بوتاسيوم 4 % جركن 20 لتر من تاج الزراعية","https://tajagri.sa/products/هيومك-اسيد-سائل-19","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/3456cfbb-5ea0-461c-b73d-8d338899e2cd-thumbnail-1000x1000-70.jpeg"
72,"بورون 10%",34.50,SAR,"1100019","","بورون 10% مركب يحتوي على عنصر البورن من تاج الزراعية، ضروري لبناء الخلايا وزيادة الانتاج وتسهيل حركة المواد داخل النبات وخاصة البوتاسيوم","https://tajagri.sa/products/بورون-10","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c1155e1c-b8e4-455e-9d62-e17ce259723d-thumbnail-1000x1000-70.jpeg"
73,"سماد سائل عالي الفسفور والبوتاسيوم",140.30,SAR,"1100006","","سماد سائل عالي الفسفور والبوتاسيوم لامداد النبات بعنصري الفسفور والبوتاس من تاج الزراعية بصورة سهلة وسريعه للعمل على زيادة الازهار وحجم الثمار","https://tajagri.sa/products/سماد-سائل-عالي-الفسفور-والبوتاسيوم","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/e0499a63-4dff-4864-9d5b-2a2d9aea12b3-thumbnail-1000x1000-70.jpeg"
74,"طحالب بحرية",149.96,SAR,"1100018","","سماد طحالب بحرية اسبيشل ألجا يوفر العديد من الهرمونات اللازمة للقمة النامية للنبات، كما أنه مصنوع وفقًا لأعلى معايير الجودة والمواصفات.","https://tajagri.sa/products/طحالب-بحرية-1","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8cf6fa6d-feb7-4328-b278-c3eba306df46-thumbnail-1000x1000-70.jpeg"
75,"سماد متعادل 20-20-20",28.75,SAR,"1100064","","سماد متعادل 20-20-20 تاج فيرت بلس استمتع بتغذية متوازنة ونمو مذهل . احصل عليه الآن ودع نباتاتك تزدهر وتتألق بصحة وجمال استثنائيين | الأسمدة المركبة، شركة تاج الزراعية","https://tajagri.sa/products/سماد-متعادل-20-20-20","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/c35cb3fd-60dc-493e-be2a-d5971b9ea676-thumbnail-1000x1000-70.webp"
76,"قرع عسلي 1 كيلو",40.25,SAR,"5102900001","","بذر قرع عسلي بالشكل الدائري والبيضاوي, تتميز بنسبة إنبات عالية وسهلة الزراعة ونسبة نقاوة 99.9%, غير معدلة وراثيا وغير معالجة كيميائيًا, احصل عليها الان","https://tajagri.sa/products/قرع-عسلي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/60b5ff39-d8f0-44c5-8733-526e47a63744-thumbnail-1000x1000-70.jpeg"
77,"جرجير 1 كيلو",25.00,SAR,"5101000002","","بذور جرجير بنسبة نقاوة 90% و نسبة إنبات تصل الى 85% ذات أوراق عريضة, يمكن زراعتها في اي وقت على مدار العام, احصل عليها الان و زد من إنتاجية زراعتك","https://tajagri.sa/products/جرجير","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/593eda4f-2d6f-48c9-a46c-8e61d45306e9-thumbnail-1000x1000-70.jpg"
78,"ملوخية هندية",20.00,SAR,"5202400001","","أحصل بزر الملوخية الهندية, تمتاز باوراق عريضة مع لون أخضر لامع, تتميز بإمكانية زراعتها في مختلف أنواع التربة الزراعية وجميع أيام السنة, غير معدلة وراثيًا وغير معالجة كيميائيًا","https://tajagri.sa/products/ملوخية-هندية","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/01cd1d4b-1a9c-4d23-8eaa-6e962df477a0-thumbnail-1000x1000-70.jpeg"
79,"مرشة صيني 2 لتر مخصصة للمبيدات الزراعة ومبيدات الصحة العامة والاسمدة و الماء",15.00,SAR,"4200019","","مرشة زراعية صينى عملية ذات سعة 2 لتر هي الخيار الأفضل وذلك لمكافحة آفات الصحة العامة ورش الأسمدة والاعتناء بالنباتات في الحدائق وحدائق الخضروات والبساتين الزراعية","https://tajagri.sa/products/مرشة-صيني-2-لتر-مخصصة-للمبيدات-الزراعة-ومبيدات-الصحة-العامة-والاسمدة-و-الماء","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d7022d61-5044-4c43-a8fb-cf6994559c53-thumbnail-1000x1000-70.jpeg"
80,"سماد عالي الفسفور 10-52-10",34.50,SAR,"1100031","","مركب سماد عالي الفسفور على شكل بودرة للرش الورقي من تاج الزراعية، يحتوي على عنصر الفسفور بنسبة عالية | الأسمدة المركبة، شركة تاج الزراعية","https://tajagri.sa/products/سماد-عالي-الفسفور","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/d06c79cd-d372-4aa5-81d6-0efc7ffbddde-thumbnail-1000x1000-70.jpeg"
81,"بذور فجل ابيض",5.00,SAR,"Z.68552.16002060682864726","","بذور فجل ابيض ذو نمو خضري ووتدي جيد من تاج الزراعية، الأوراق ذات طعم جيد وكذلك الجذر الوتدي تؤكل طازجة,ذات نسبة إنبات عالية وسهلة الزراعة, نسبة نقاوتها 90%","https://tajagri.sa/products/بذور-فجل-ابيض","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/f3332d7d-9046-4462-ba1e-9c90e7d35f8d-thumbnail-1000x1000-70.jpeg"
82,"بذور البصل الابيض ( ايطالي )",5.00,SAR,"Z.68552.16002058814701967","","البصل الأبيض الإيطالي محبوب لنكهته الطيبة واستخداماته. يتميز البصل الأبيض الإيطالي بحجمه الكبير وقشرته الخارجية البيضاء ونسبة انباتة العالية","https://tajagri.sa/products/بذور-البصل-الابيض-ايطالي","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/2e13a424-69ac-4701-93d0-af35605cab6a-thumbnail-1000x1000-70.jpeg"
83,"بذور طماطم استرين بي 50 جرام",34.50,SAR,"5101900003","","احصل على بذور طماطم استرين بي لتجربة زراعية ناجحة وتمتع بالطماطم الطازجة والمميزة في وجباتك المفضلة | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/بذور-طماطم-استرين-بي-50-جرام","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/370ff5d4-2dc0-40ab-a9de-48843567e2c2-thumbnail-1000x1000-70.jpeg"
84,"بذور فلفل كالفورنيا ( فلفل حلو )",26.45,SAR,"5102200007","","فلفل كاليفورنيا هو نوع من الفلفل الحلو المحبوب لنكهته اللذيذة واستخدامه الواسع في الطهي. يتميز فلفل كالفورنيا بإنتاج ثمار كبيرة عبوة 50 جرام, احصل عليها الان","https://tajagri.sa/products/بذور-فلفل-كالفورنيا-فلفل-حلو","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/a4106b3b-be04-4b9d-9623-9518ad1ce14c-thumbnail-1000x1000-70.jpeg"
85,"فلفل كالفورنيا",5.00,SAR,"5103700001","","يتميز فلفل كالفورنيا بقشرة سميكة لبّه سميكة وغير الحار، مما يجعله مثاليًا للاستخدام في السلطات والأطباق المشوية والمقبلات | بذور خضار، شركة تاج الزراعية","https://tajagri.sa/products/فلفل-كالفورنيا","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/8049b866-e437-41c5-8238-a21bb7698938-thumbnail-1000x1000-70.jpeg"
86,"بذور خيار بيتا الفا",5.00,SAR,"Z.68552.15999521313417144","","تقاوي خيار بيتا الفا سهلة الزراعة ومناسبة للزراعة في الحدائق والأصص والمزارع. يمكن زراعة البذور في الربيع بعد انتهاء الخطر من الصقيع احصل عليها الان من شركة تاج الزراعية","https://tajagri.sa/products/بذور-خيار-بيتا-الفا","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/212f9e2a-102b-4876-a2c5-c847711cb1c2-thumbnail-1000x1000-70.jpeg"
87,"بذور ريحان",5.00,SAR,"Z.68552.15999508617747753","","بذور ريحان للزراعية المكشوفة والمحمية كثافة عاليه ذات ريحه عطريه قويه","https://tajagri.sa/products/بذور-ريحان","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5462444b-c227-47dc-a122-ba9ce9c8cb72-thumbnail-1000x1000-70.jpeg"
88,"سلفات البوتاسيوم  (محبب )51-0-0 وزن 25 كيلو",115.00,SAR,"1200100011","","سماد بوتاسيوم سلفيت (سماد محبب) من تاج الزراعية، الذي يلعب دور في توفير عنصري الكبريت والبوتاسيوم.","https://tajagri.sa/products/سلفات-البوتاسيوم-محبب-50-0-0-17","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/5f27d7d1-fcf4-468e-b9d2-959d594e8707-thumbnail-1000x1000-70.jpg"
89,"مركب 10_52_10_Te",241.50,SAR,"1100038","","استمتع بتغذية متوازنة وتأثير مذهل مع اسمدة مركبة 10-52-10 TE، احصل عليه الآن وساهم في نمو وتطور النباتات بشكل استثنائي | الأسمدة المركبة، شركة تاج الزراعية","https://tajagri.sa/products/مركب-10_52_10_te","https://media.zid.store/thumbs/7de0e23a-34de-4534-a0e6-ecf31aab83f7/71b4ed45-5ff7-490e-ab6c-6d5522715dc8-thumbnail-1000x1000-70.jpeg"
